bing	1.0	0.6	0.4	0.027777777777777776	0.08333333333333333	0.1111111111111111	0.125	0.26785714285714285	0.26315789473684215	1.0	0.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10048309178743961	1.0	1.0	0.9613418474660291	1.0
google	1.0	0.8	0.4	0.02857142857142857	0.11428571428571428	0.11428571428571428	0.1282051282051282	0.36363636363636365	0.26666666666666666	1.0	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11537414965986394	1.0	0.952117655250114	0.9511126034658349	1.0
salsa	0.0	0.0	0.0	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NaN	0.0	0.0	0.0	0.0015174506828528073
bing	1.0	0.6	0.4	0.027777777777777776	0.08333333333333333	0.1111111111111111	0.125	0.26785714285714285	0.26315789473684215	1.0	0.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10048309178743961	1.0	1.0	0.9613418474660291	1.0
data mining	1.0	0.8	0.6	0.003076923076923077	0.012307692307692308	0.018461538461538463	0.015197568389057751	0.057971014492753624	0.08219178082191782	1.0	0.3793103448275862	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07696824709613465	1.0	0.9158712182260812	0.8928852816245042	1.0
google	1.0	0.8	0.4	0.02857142857142857	0.11428571428571428	0.11428571428571428	0.1282051282051282	0.36363636363636365	0.26666666666666666	1.0	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11537414965986394	1.0	0.952117655250114	0.9511126034658349	1.0
salsa	0.0	0.0	0.0	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NaN	0.0	0.0	0.0	0.0015174506828528073
web search	0.0	0.4	0.4	0.0	0.005952380952380952	0.011904761904761904	NaN	0.028089887640449437	0.05319148936170213	0.0	0.40476190476190477	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06619745416875378	0.0	0.7627818991972471	0.675043966236535	0.5
